id	anon_author_id	label	AID1	AID2	AID3
1321497685443121154	217503	not	not		
1275857531701788672	01c075	not	not		
1324259573998456834	214132	not	not		
1360290664223809545	39c0ad	not	not	not	indifferent
1292758210525503489	02b4e0	not		not	
1239431079146270727	e575fc	not	not		
1305871339438387200	3d54d6	not	not		
1247613908724129792	da22e2	not		not	
1313889966934683648	ce2dca	not	not		
1324727312814845956	54a239	not			not
1346577834706407428	283f94	not			not
1347926855727403009	cf619d	not		not	
1261706072995348480	eb77f7	abusive		abusive	
1302234482305642497	2c3222	not	not		
1357692066072055809	041ae9	not	not		
1298636521688440832	24f7e1	not		not	
1252208227342848002	02c13d	abusive		abusive	
1317065862755516416	1844b6	not		not	
1265643606431408129	4e88f6	not		not	
1319018036343541760	c05537	not	not		
1265411823823736834	9c8a51	not	not		
1329489595122262023	0e89ff	abusive	abusive		
1334144168172675072	c6e263	not			not
1251647183834820608	d24420	not	not		
1348685444490407942	a5c9df	not	not		
1238433236059119618	6141e3	not	not		
1339833802001100801	dd44ab	not	not		
1354779496461856778	687f97	abusive	abusive		
1254352480097402880	97afa1	not		not	
1294576473920200705	4b6358	not	not	not	not
1319367884041310208	fef351	not	not		
1327309137571672064	081dbe	abusive	abusive		
1336607233740861442	2469ab	not			not
1316778751104110592	e88059	not			not
1326209917871644673	d8e360	not	not		
1330572993513271298	f1e52e	abusive		abusive	
1332263760048873478	cdaac1	not	not		
1353823444018847747	c61589	not	not		
1240009226279432194	59af47	not			not
1349086589734023171	573063	abusive	abusive		
1348325483562283010	97b43e	abusive	abusive		
1358039647604080645	cf2370	abusive	abusive		
1348717172026179585	6c7100	not	not		
1344235028465803265	a5e0d5	not	not		
1330565313025421313	c7a9d1	abusive	abusive		
1335662770067550242	41c471	not			not
1300210758974877698	44dd28	not	not		
1358908354991644678	3ef451	abusive		abusive	
1344295937338966020	2ec916	not	not		
1294328478859505667	4b6358	not	not		
1322898828668948481	21bf77	abusive	abusive		
1320707793213657091	793987	not	not		
1315995657744904195	afb6f2	not		not	
1298717645340999681	02afab	not	not	indifferent	not
1340770878389428224	c539e2	not			not
1348346494416523266	044d63	not		not	
1336367113460707331	b59ab5	abusive	abusive		
1324665366753255430	3608f2	not		not	
1348846772236464128	3566a5	not	not		
1296394959990513664	a9bc55	not	not		
1297178189576511493	28ede8	abusive	abusive		
1310826590608273409	ad4f31	abusive	abusive		
1359569642885427201	2d08ab	not	not		
1303100120586649600	921f79	not			not
1323714826955329536	5c28ad	not	not		
1267695725401473024	6a55f2	not		not	
1356521401495277568	f99060	not			not
1286728082863411200	360a7e	not			not
1326162568466083841	d3e5d0	not	not		
1243939295871864832	1c4eee	not	not		
1320711054670897154	f5c4f1	abusive	abusive		
1345381105113948162	0d3016	not	not		
1295474100647931904	6bc31a	not		not	
1357809688432238602	f1c2db	not		not	
1339199665246449672	c3cbbe	not	not		
1262301368590761984	8bb246	not	not		
1322901050467209219	d7bb2c	not		not	
1300040378196930562	150dfc	not		not	
1356975356457218062	31b3f4	not	not		
1347666235475992578	890990	not	not		
1246846494017232903	85fe93	not		not	
1323940754260197376	f235ea	not	not		
1286724024689664000	9fdb27	abusive			abusive
1358786512461127681	d3bcbd	not	not		
1240343228030869504	fee46d	not	not		
1341079573493116929	a9e7bc	not	not		
1254004128415494145	49b82f	not	not		
1234018392962670592	4f44f5	abusive	abusive		
1308398042018729986	1c2d35	abusive	abusive		
1334818378893172737	104392	abusive	abusive		
1294957864600076289	ec7e21	not	not		
1300118680429363203	a16732	abusive		abusive	
1296546437619232768	93b603	not	not		
1289117178311200769	4f44f5	not	not		
1327382692271452160	db0a20	abusive	abusive		
1288800013225791489	20b0a4	not	not		
1352665673550458881	b3e1ae	not	not		
1328404645836967936	e10673	not	not		
1349637646939787264	dd0b1f	not	not		
1335506765358755840	17e1c4	not			not
1266001032414453764	0aae6e	not		not	
1301057230767349762	e2348b	not		not	
1314573730492841986	322300	not	not		
1316290813446455299	6ca6d9	not			not
1298634222421397506	0ceeeb	not	not		
1361812185131978755	f09e7c	not	not		
1280872695186546688	eec76d	not		not	
1335850631521837061	451852	not	not		
1320507048711360512	793987	abusive		abusive	
1240797213216968707	be31c1	not	not		
1293466987910303744	0f6512	not	not		
1320398439902040065	c6e263	abusive	abusive		
1328029341016584195	b9f628	not	not		
1308714695432515584	b0f401	not	not		
1330505839908630528	31cee4	not		not	
1356293474732175363	b6bb88	not	not		
1359813321084534785	786a6f	not	not		
1321670840111550465	727c02	not	not		
1326981088586166277	1e8f14	not		not	
1344706666940551169	ff148f	abusive	abusive		
1295248235511140353	6df577	abusive		abusive	
1302857591412928512	8e902a	not	not		
1268604714414899201	bc5611	not	not		
1239192765453516801	b59ab5	abusive		abusive	
1354520431391367174	5c6316	not	not		
1352719806420701196	53a638	not	not		
1312887387282968576	debbb3	not	not		
1323210220995305480	3608f2	not		not	
1313600946665029632	1f88ce	not	not		
1326206645509251074	1d148c	abusive	abusive		
1298992127238500360	b36a61	abusive		abusive	
1329084861215248388	9fc6a6	not			not
1337359788016103428	ee6875	not	not		
1324779998381826049	39da48	abusive	abusive		
1328076515419037701	edcd9f	not	not		
1332008008935727105	89d2b7	not			not
1267008033814720512	c89eee	not	not		
1332323699844853763	48c494	not		not	
1306236636989140992	74c1c2	not	not		
1304418559670603779	c8f70f	abusive	abusive		
1283774026662453248	d6cbf0	not	not	not	not
1334393914602778624	484083	not	not		
1323752252054638592	76d98d	not	not		
1306712215798546432	4a8055	not	not		
1327171743484665856	243f6f	not	not		
1318300787647385600	e66268	not			not
1295838071137677314	4467ad	not	not		
1316438877280907264	79a09b	not	not		
1331340847108001794	106f68	abusive	abusive		
1294700269519994880	c9720b	not	not		
1296906469258997772	aa60fa	not	not		
1254289487477321734	11c19e	abusive			abusive
1323611253818986496	9764b1	not	not		
1340703006250037248	fe72f8	not	not		
1345892841847926789	484083	not	not		
1348658915022659585	a03c82	not	not	not	not
1328382454999158786	8c5491	not	not		
1259460495117082624	eff872	not			not
1248984450538655752	70c277	not	not		
1353793511158652938	664cf8	not	not		
1357639098400452609	fe1c41	not	not		
1349766852143173632	93bc6b	not		not	
1320798676625797120	a5bfec	not	not		
1347953086279593985	52a19b	abusive	abusive		
1288696712526213120	2ce91b	not		not	
1289861301787713537	8f98b2	not	not		
1347898176557219842	de1874	not	not		
1330919271787081734	1ddd2f	not			not
1351141939849162757	8dd12f	not	not		
1274392237900693505	eeb93f	not	not		
1351850068794617856	cfcd15	not		not	
1357347985626066948	0617b7	not	not		
1355097011347980291	f1b14d	not			not
1301039792436772864	2518a4	abusive	abusive		
1294334879937724416	0303a2	not			not
1313788632713568256	059c1a	not		not	
1297865424621768705	19ba97	not			not
1359446644060803073	e5e364	not	not		
1289546029772267522	cb0f34	not	not		
1227980420060524544	2f0e42	not	not		
1301199910373601280	7888eb	abusive	abusive		
1298831677075197953	02c0a9	abusive	abusive		
1341325801833246720	3b8d8f	abusive	abusive	abusive	abusive
1322902485619613705	b3c79d	not		not	
1310976286458773504	61e3f0	not	not		
1362070851152207872	7afe43	not		not	
1358997897514221573	0e8bbf	not			not
1330829781739442178	50d727	not			not
1361944724706373636	737538	not	not	not	not
1326917941040967688	d8e360	not	not		
1340060806336147463	51cf1c	not	not		
1327241522383904768	d7bb2c	not	not		
1293153336624062466	0ac6f2	not	not		
1325467164766334978	b71fc8	not	not		
1259072198184181760	c71d22	not	not		
1338165955558567936	cf0173	not	not		
1293882421994303489	001bbe	not	not		
1361719933898473478	c8418e	not		not	
1359763065118609409	d7578d	not	not		
1328052965337391106	c70794	not	not		
1329412920204275714	f32736	not	not		
1352629272796659717	8e59ac	not	not		
1354390998529486848	929615	abusive		abusive	
1332325344712527872	f69781	not		not	
1358470127147249666	20b0a4	abusive	abusive		
1325823720884211719	9f077d	not			not
1353825352301346816	97f16d	not	not		
1297464764495527937	148e68	not		not	
1275754670120742912	d6a628	not	not		
1337490287527145472	200631	not	not		
1356873792971243520	3f84ce	not	not		
1341137944996945920	5180de	not	not		
1250342744045674499	0fea78	abusive	abusive		
1346732375355629569	753089	not	not		
1327714477375180800	8f278c	abusive	abusive		
1328652384243945472	adad1f	not	not		
1320850618056118272	95abcd	not	not		
1337365049241989120	8d1063	not	not	not	not
1246486194562707458	93b603	not	not		
1280109864488927233	33671e	not	not		
1352582457778962432	c6a363	not	not	not	indifferent
1321924963742474241	2278a4	not	not		
1332001589545078784	972f8a	not	not		
1304127656712196097	cc951f	not	not		
1343578423621537792	a5a559	abusive			abusive
1315935295762763778	e812d3	not	not	indifferent	not
1305899669629870083	3608f2	not		not	
1353255840749391874	1bf434	not	not		
1280468032196939776	7f41c5	not			not
1325518739819950081	b75611	abusive		abusive	
1339590034815520778	112eb4	not	not		
1298562283363110912	608b98	not	not		
1362348145515110401	26d730	not	not		
1346141261695217664	34aaf0	abusive	abusive		
1357862510427308034	e8a027	not	not		
1346516401129975808	214912	not	not		
1331303869775814662	9f077d	not	not		
1359335321331236869	25a1cc	not	not		
1327277236538454017	e566f1	not	not		
1347563292903043072	b333f0	not	not		
1329390684600737792	b71fc8	not	not		
1311391916102164481	7781ef	not	not		
1298946486479327233	417dff	not	not		
1254882742417973250	93869c	not	not		
1299968362961940481	409d7f	not	not		
1243954716213751808	3dfb73	not	not		
1351257900761698311	4d7286	abusive	abusive		
1312335562527965185	1844b6	not	not		
1355177650411753472	ff148f	not	not		
1338081469277892609	c9720b	not	indifferent	not	not
1309576812335443970	d75c6e	not	not		
1335264669787975681	4fc07d	not			not
1331648364560179202	c1d72d	not		not	
1321405598508982272	b59ab5	abusive		abusive	
1243121157534027777	9ef197	not	not		
1268539734772645889	b8a179	not	not		
1355212642034585606	02b4e0	not	not		
1302707980551557122	1e0840	not		not	
1326884362735017985	608b98	not	not		
1298915812527534080	1ce78c	not		not	
1264548121889198087	0c4f45	not			not
1289844626057240577	f32477	abusive		abusive	
1285095725332930563	b6d687	not	not		
1312337950223609857	215df7	abusive			abusive
1357647829859262474	cd7be6	not	not		
1324664280994717696	b93150	not	not		
1322905002260729858	3608f2	not	not		
1300116835841568768	768e97	not			not
1238735583222120449	56156b	abusive	abusive		
1252673985541738502	25eb16	not	not		
1346871594216546308	180e41	not	not		
1318140473467412482	e16bc4	not		not	
1292381232026857473	89837c	not		not	
1362691377671376896	57e764	abusive	abusive		
1298621482965315585	02afab	not	not		
1315718859178078213	49cde6	not	not		
1254480682203693056	66a2fb	not		not	
1234216282679128064	a5c9df	not			not
1352992620423901184	d6a628	not	not		
1340354064282992641	296751	abusive	abusive		
1273585956608782337	9a60fe	not		not	
1328556950917959681	8b750c	abusive	abusive		
1319647733108609027	6a13b6	not	not		
1351908062890778624	4538f3	not	not		
1337110766386868229	e1f2cc	not			not
1342740825764212736	c1d72d	abusive		abusive	
1326264119876575239	4524d9	not	not		
1337427566685278209	9db86c	not	not		
1295320201131692032	cfc7db	not	not		
1320447914502725632	409d7f	not		not	
1298549427834163201	898c27	not		not	
1246069045524193280	8cc22a	not	not		
1287405164413030402	ee57b8	not	not		
1334297171621867520	e1ae9a	not		not	
1348272883722825728	283834	not	not		
1340203655203459072	ffc5ab	abusive		abusive	
1345758384423895041	a7bb44	not	not		
1334517948782956548	d5e57e	not	not		
1282040756195254278	c2e6c6	not	not		
1262760183186350086	b59ab5	not			not
1345720083843309568	9d7af6	not	not		
1315234416575143936	34798c	not			not
1357355177792176131	859193	abusive		abusive	
1341370932087144453	632b41	not	not		
1352399920276369408	7c761b	not	not		
1239234111090372610	66fd1e	not	not		
1290715101020987392	96191c	not		not	
1243199842844848133	fcb9f0	not	not		
1297476859261792256	14b028	not	not		
1325805521878847491	a5f003	abusive		abusive	
1335205337536851968	9db86c	not			not
1340995562376749059	a0aed9	not	not		
1348275946894319618	be9128	abusive	abusive		
1356197775931793409	2a665a	not		not	
1309384193080733698	82d33e	not			not
1321179402416377856	b71fc8	not		not	
1311693121844137985	1d965e	not	not		
1300788726277210114	01c075	not		not	
1295244986578087936	f13f62	not		not	
1353271913230032898	b210c1	not	not		
1351615045336182785	291f60	abusive	abusive		
1355631606111862793	4c582f	abusive		abusive	
1297454618797015040	11448f	not	not		
1324780393480990722	257fe3	not	not		
1286656632605343746	83f337	not	not		
1297101017918644224	a9fb72	abusive		abusive	
1358025069793050628	3ff0c8	not	not		
1350046346242351106	6b9bb1	not	not		
1339531813442752512	00c141	not		not	
1359473574415917058	51aa66	not		not	
1337776708511035393	d30c7f	not	not		
1298607795357589505	bc8b0e	abusive		abusive	
1301528843451236354	4b6358	not	not		
1285336236618637315	eb77f7	not	not		
1355599020790575110	94b58b	not	not		
1358418806268395523	1bd697	abusive	abusive		
1299990216023908356	cf252e	abusive	abusive		
1324671576072138752	39da48	not	not		
1300799480254664705	6d168f	abusive	abusive		
1325729744768339968	b53026	abusive	indifferent	abusive	abusive
1325633750525485059	1ce6fc	not	not		
1246442319521464321	52c00d	not	not		
1323325630847590403	cf5cb8	not		not	
1324433327026298881	e66268	abusive	abusive		
1344298251177111552	cf2370	abusive		abusive	
1267435952890314752	7040b1	not	not		
1339564291935133696	b76792	not	not		
1356946289901076481	57e764	abusive	abusive		
1257272398518386689	416526	not	not		
1337991171629608960	5aeb23	not	not		
1338475667181232129	530e1c	abusive	abusive	abusive	abusive
1328648805810655232	58dd01	not	not		
1278038058865242116	551bd5	not	not		
1279816642856353794	d89899	not	not		
1342234657371394050	5c4eb6	not		not	
1273950361859108867	964ef6	not	not	not	indifferent
1326248699140386817	9f077d	not	not		
1345095014133735425	cb9260	not	not	not	not
1278368820093165569	326230	not	not		
1254608807105310721	78b065	abusive	abusive		
1321430400326131716	01c075	not	not		
1335504314115248129	75c7bb	not	not		
1229057220580708358	5450b3	not	not		
1293548197370003457	d5e8de	not			not
1319722914208514048	673c68	not			not
1320463302837895169	e49312	abusive	abusive		
1356580669837766656	d79811	not	not		
1301592721904275456	a1da13	abusive	abusive		
1290261372928851969	a6a596	not	not		
1342845692725911554	72a92e	not	not		
1328709480968826882	96ad0e	not	not		
1315906911460564993	8ef041	not	not		
1306572142352510978	184c4b	abusive	abusive		
1335579077781172224	d9eeb1	not	not		
1321026269270650880	8d1063	not	not		
1301754409702035456	ce5770	not		not	
1352158031392473089	90073e	abusive		abusive	
1340752706647060492	c9720b	not			not
1348692751035101184	ad312e	not			not
1285926158945714176	3fc421	not	not		
1298552691740811264	34afd9	abusive		abusive	
1334822183676370947	d6b10e	not	not		
1298313256927404032	c5aab8	abusive		abusive	
1257677195927064579	9611d1	abusive	abusive		
1354466200949055492	87e679	not	not		
1326625675751682049	02c0a9	abusive	abusive		
1334139144654696449	704d24	not	not	not	not
1346695614705315840	43c22e	not			not
1359270438245908481	d7bab6	abusive	abusive		
1296755545706201089	26b426	not	not		
1306521791746146305	eec76d	not	not		
1344632848410664962	15a747	not	not	indifferent	indifferent
1339576524463345669	3ef343	not		not	
1323751779817955328	e28fd9	not	not		
1290300507509194752	764416	not	not		
1336746028905717760	56c0b9	not	not		
1333713090832109568	9dec5c	not	not		
1348703486112915463	68676c	not			not
1235185139556274177	4f44f5	not	not		
1245406138792841216	ef1cb6	not	not		
1315680600561418240	dccc02	not	not		
1298285454522044416	34b42c	not		not	
1342879922168201221	dd0b1f	abusive		abusive	
1340968916970049539	45ef48	not	not		
1346875892954509312	251c57	not			not
1322908582032166913	184c4b	abusive	abusive		
1244412162732417025	c2f78d	not	not		
1314261549729697792	c70794	not	not		
1323622711940317184	2f1214	not		not	
1362872931492241410	68a2cc	not	not		
1357730865644773376	52e476	not	not		
1326149389463785473	3f84ce	not	not	indifferent	not
1340213761689473024	4c0459	not			not
1306270798362144768	3608f2	abusive		abusive	
1360622491283165189	037356	not		not	
1308113582538842113	f25113	not		not	
1298872986443935745	5d7945	not	not		
1344776587712090114	5450b3	not	not		
1305907480912953345	3608f2	not	not		
